step,time,q0,q1,q2,q3,q4,q5,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,action0,action1,action2,action3,action4,action5,action6,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,target_x,target_y,target_z,box_to_target_dist,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
20,0.5206796920101624,-0.0084002653705042,-1.9388100109496058,1.635998551045553,-1.5749365291991175,-1.5200956503497522,0.013133008033037186,-0.24434338510036469,-0.2306096851825714,-0.816123902797699,-0.4361621141433716,-0.12700949609279633,0.19473901391029358,-0.16987711191177368,-0.5211557745933533,-1.402300477027893,-0.9506834745407104,-0.019484026357531548,0.17677082121372223,-2.632737809151959,-1.1797321120191402,0.24798318396643526,-0.04911509445211316,0.39303545043772825,-0.0028047108619658496,-0.009406556,-1.9075963,1.6500703,-1.5641478,-1.5299677,0.018470384,-0.009406556,-1.9075963,1.6500703,-1.5641478,-1.5299677,0.018470384,-0.008400265127420425,-1.9388099908828735,1.6359986066818237,-1.5749365091323853,-1.520095705986023,0.013133008033037186,-0.025157291,0.7803409,0.35179207,0.26971665,-0.24680033,0.13343441,0.6199377,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26898136093181946,0.14076399302511644,0.24246219371441963,0.4202655592266692,0.08532900968170565,0.0433417780805476,0.3,-0.2,0.3,0.40218142216349256,6.233900785446167e-05,8.356297621503472e-05,0.00016473099822178483,0.0003157150058541447,0.00022547499975189567,0.0001296900154557079,0.001392420002957806,0.018375337007455528,0.019767757010413334,50.58742878482451,1
21,0.5406225720071234,-0.00854045549501592,-1.9359542332091273,1.637388054524557,-1.5738030872740687,-1.5209978262530726,0.01353001594543457,-0.2445746213197708,-0.2510431408882141,-0.8109719157218933,-0.433490127325058,-0.12312647700309753,0.1842731386423111,-0.15116339921951294,-0.5303815603256226,-1.4074969291687012,-0.9511179327964783,-0.01911536604166031,0.17686225473880768,-2.5822059641202197,-1.2210233639428438,0.05041320113913261,-0.04422496853641686,0.3839403621317655,0.0049562684503184976,-0.009413841,-1.9046924,1.6511134,-1.5632937,-1.5308151,0.01896712,-0.009413841,-1.9046924,1.6511134,-1.5632937,-1.5308151,0.01896712,-0.008540455251932144,-1.935954213142395,1.6373881101608276,-1.5738030672073364,-1.5209978818893433,0.01353001594543457,-0.021834653,0.78154397,0.34313056,0.26273456,-0.2454298,0.1359276,0.6167453,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26883969687633225,0.1405139727902415,0.2410215699586644,0.42029657023474504,0.08534885420610425,0.04331636430944488,0.3,-0.2,0.3,0.40222099297629177,0.00036046799505129457,8.378099300898612e-05,0.00011921700206585228,0.00026719499146565795,0.00017612098599784076,0.00016338098794221878,0.001551596011267975,0.018206827982794493,0.01975842399406247,50.61132407627786,1
22,0.5607384370232467,-0.00866729417909795,-1.9330860577025355,1.6387670675860804,-1.5728064976134242,-1.5218990484820765,0.013992651365697384,-0.24952051043510437,-0.24276085197925568,-0.8267135620117188,-0.44940653443336487,-0.15167036652565002,0.1811484545469284,-0.13407178223133087,-0.5389970541000366,-1.4117711782455444,-0.9506963491439819,-0.018987638875842094,0.17690247297286987,-2.2903592962120167,-1.183853784939512,0.30710858399286095,-0.05346032939353752,0.3725593789060458,-0.009474831679497574,-0.009427309,-1.9017804,1.6521662,-1.5625623,-1.5316782,0.019519435,-0.009427309,-1.9017804,1.6521662,-1.5625623,-1.5316782,0.019519435,-0.008667293936014175,-1.9330860376358032,1.638767123222351,-1.572806477546692,-1.5218991041183472,0.013992651365697384,-0.019000383,0.7826405,0.33497906,0.25610253,-0.24447691,0.13816959,0.6136651,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2687187586273547,0.14026760239669894,0.23960492927998772,0.42026457926780975,0.08535115361309047,0.04327146994789091,0.3,-0.2,0.3,0.40224170966209033,5.874698399566114e-05,7.924999226815999e-05,0.00011144200107082725,0.0003501189930830151,0.00018019697745330632,0.00013342697639018297,0.0013026100059505552,0.018657850014278665,0.01996046002022922,50.099045762799825,1
23,0.5806184810062405,-0.00877553621401006,-1.9303432903685511,1.6400788466082972,-1.5717560253539027,-1.5228355566607874,0.01443557720631361,-0.25095245242118835,-0.2341335266828537,-0.8180715441703796,-0.4306694567203522,-0.11353036761283875,0.2027038037776947,-0.1196613758802414,-0.5455061793327332,-1.4137028455734253,-0.9482825398445129,-0.019363773986697197,0.17676040530204773,-2.479320074975112,-1.2520694136550592,-0.05379818898908406,-0.033386273998615566,0.36771203208746284,0.018743494930110245,-0.00943606,-1.8989925,1.6531342,-1.5617908,-1.532571,0.020062417,-0.00943606,-1.8989925,1.6531342,-1.5617908,-1.532571,0.020062417,-0.008775535970926285,-1.9303432703018188,1.6400789022445679,-1.5717560052871704,-1.522835612297058,0.01443557720631361,-0.016513105,0.78376794,0.32638377,0.24912995,-0.24338247,0.14067098,0.6104645,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2685757789983368,0.14001806183793455,0.23823984417382987,0.42021809724307185,0.08534836904754739,0.04331924354216061,0.3,-0.2,0.3,0.402195348447668,7.904000813141465e-05,7.933401502668858e-05,0.00011179401190020144,0.0003226370026823133,0.00020025300909765065,0.00011915102368220687,0.0012694239849224687,0.018427091999910772,0.01969651598483324,50.77040024591265,1
24,0.6006182410055771,-0.008871380482808888,-1.9275561771788539,1.6413844267474573,-1.5707688319674453,-1.523736302052633,0.01491159200668335,-0.2526502013206482,-0.23349954187870026,-0.8096886277198792,-0.38255491852760315,-0.13067807257175446,0.1883130669593811,-0.10800910741090775,-0.550529956817627,-1.4141651391983032,-0.9448512196540833,-0.0200660303235054,0.17652256786823273,-2.2774273023892713,-1.0832665500722571,0.03989745145595991,-0.04085847964475418,0.3614065631214141,0.008069705845977994,-0.009426391,-1.8961693,1.6540917,-1.5610836,-1.5334306,0.020632818,-0.009426391,-1.8961693,1.6540917,-1.5610836,-1.5334306,0.020632818,-0.008871380239725113,-1.9275561571121216,1.641384482383728,-1.5707688331604004,-1.5237363576889038,0.01491159200668335,-0.013875261,0.784671,0.31768176,0.2421308,-0.24235532,0.14303069,0.6073132,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26844173331901267,0.13978024887451831,0.2368776035680711,0.42023747113358473,0.08533593001354152,0.04329750607895051,0.3,-0.2,0.3,0.40220618811859843,6.563399801962078e-05,8.682900806888938e-05,0.0001378410088364035,0.0003191299911122769,0.0003177739854436368,0.0001464140077587217,0.0015263909881468862,0.01829192999866791,0.019818320986814797,50.458361264069936,1
25,0.6206281040213071,-0.00896770158876592,-1.9247156582274378,1.6426761786090296,-1.569816139559709,-1.5246384779559534,0.015394686721265316,-0.2563113272190094,-0.2083773910999298,-0.8039311766624451,-0.4086510241031647,-0.14555653929710388,0.18929867446422577,-0.09890561550855637,-0.5547766089439392,-1.4137332439422607,-0.940514326095581,-0.020893340930342674,0.1761867254972458,-2.581206990866589,-1.1573610137691255,0.11999483957409307,-0.043894282919854574,0.36983783993458824,0.009839164134738678,-0.009425369,-1.8932935,1.655006,-1.5604314,-1.5342877,0.021221347,-0.009425369,-1.8932935,1.655006,-1.5604314,-1.5342877,0.021221347,-0.008967701345682144,-1.9247156381607056,1.6426762342453003,-1.5698161125183105,-1.5246385335922241,0.015394686721265316,-0.0114416955,0.7855524,0.30824667,0.23461804,-0.24122894,0.1456665,0.6039963,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2683144844504835,0.1395419262619419,0.23551366101979435,0.42027677551043596,0.08532487075081283,0.04334065932508528,0.3,-0.2,0.3,0.40218255395295377,5.999900167807937e-05,8.941598935052752e-05,0.00011482500121928751,0.0003006769984494895,0.00020543401478789747,0.00013925699749961495,0.0012999269820284098,0.01851887602242641,0.01981880300445482,50.45713405472684,1
26,0.6406176810269244,-0.009060207997457326,-1.921828409234518,1.6439436117755335,-1.5687922996333619,-1.525532070790426,0.015897909179329872,-0.23314008116722107,-0.27825796604156494,-0.8418765068054199,-0.37569302320480347,-0.12597978115081787,0.1852300614118576,-0.08817465603351593,-0.5588613748550415,-1.41560697555542,-0.9381887912750244,-0.021303975954651833,0.17592376470565796,-2.396072015987025,-1.2611031869318656,0.04578964856790946,-0.044552451778935624,0.35844333071105683,0.009391065255233352,-0.009421584,-1.8903701,1.6559007,-1.5597085,-1.5351273,0.021826427,-0.009421584,-1.8903701,1.6559007,-1.5597085,-1.5351273,0.021826427,-0.00906020775437355,-1.9218283891677856,1.6439436674118042,-1.5687923431396484,-1.5255321264266968,0.015897909179329872,-0.009034414,0.78645545,0.29892606,0.22709529,-0.23987772,0.14821294,0.6006686,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2681727314292182,0.13930680328684517,0.23413803958382207,0.42022412282399296,0.08535541998314351,0.043381891032452886,0.3,-0.2,0.3,0.4021621740360123,8.976398385129869e-05,8.011600584723055e-05,0.00011085299775004387,0.00034077197778970003,0.00028508700779639184,0.00021070800721645355,0.0014960549888201058,0.018321302020922303,0.01981735700974241,50.46081571363881,1
27,0.6606383600155823,-0.009150330220357716,-1.9189816914000453,1.6451361815081995,-1.5678753180294116,-1.5264485518084925,0.016373325139284134,-0.2503763735294342,-0.2594170868396759,-0.8318511843681335,-0.3747008442878723,-0.13792353868484497,0.1607193946838379,-0.07460448890924454,-0.5626440644264221,-1.4165371656417847,-0.9350141286849976,-0.021924514323472977,0.17561815679073334,-2.1433675932439886,-1.1106493865620473,0.10552889010030758,-0.03687505956309351,0.3409289964244643,0.00973156598752563,-0.009405426,-1.8875004,1.6567485,-1.5590675,-1.5359967,0.022384237,-0.009405426,-1.8875004,1.6567485,-1.5590675,-1.5359967,0.022384237,-0.009150329977273941,-1.918981671333313,1.6451362371444702,-1.5678752660751343,-1.5264486074447632,0.016373325139284134,-0.006377384,0.7870323,0.29030868,0.22019503,-0.23870076,0.15027283,0.5976346,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26805353000912446,0.13906670560826095,0.23281746391278685,0.4202656283866224,0.08533389454921846,0.04327871924160962,0.3,-0.2,0.3,0.40222515299041295,5.904099089093506e-05,8.071900811046362e-05,0.0001124860136769712,0.00028353100060485303,0.00017444699187763035,0.00013599201338365674,0.00122685800306499,0.018610236991662532,0.019837094994727522,50.41060701003795,1
28,0.6806227690249216,-0.009191815053121388,-1.9161063633360804,1.6463387648211878,-1.567009732393064,-1.5273459593402308,0.016895858570933342,-0.24329590797424316,-0.2767695486545563,-0.8009884357452393,-0.3674631416797638,-0.13610810041427612,0.19185078144073486,-0.060888588428497314,-0.5660567879676819,-1.4162254333496094,-0.9308640956878662,-0.02277386002242565,0.17526310682296753,-2.239646178029145,-1.1558795251536667,-0.1053482462631925,-0.0406157717588918,0.3465589939158836,0.014252133614982766,-0.009368297,-1.8845991,1.6575795,-1.5584992,-1.5368503,0.023003291,-0.009368297,-1.8845991,1.6575795,-1.5584992,-1.5368503,0.023003291,-0.009191814810037613,-1.9161063432693481,1.6463388204574585,-1.567009687423706,-1.5273460149765015,0.016895858570933342,-0.0044120383,0.78768,0.28101942,0.21276285,-0.23760767,0.15268585,0.5944062,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2679325165360579,0.1388441265877348,0.23149579425654448,0.4202406444753651,0.08533797301914238,0.0432978943999764,0.3,-0.2,0.3,0.4022083383077128,0.00019044202053919435,8.311300189234316e-05,0.00011619500583037734,0.00034254600177519023,0.00021795800421386957,0.00020174600649625063,0.0016208449960686266,0.018125037022400647,0.019745882018469274,50.643470829241856,1
29,0.7006199580209795,-0.009267155324117482,-1.9132844410338343,1.6475227514850062,-1.566109719020762,-1.5282195250140589,0.017407536506652832,-0.2424994707107544,-0.23656532168388367,-0.8499724268913269,-0.34435662627220154,-0.14722800254821777,0.18608500063419342,-0.04834424704313278,-0.5690585374832153,-1.415230631828308,-0.9262937903404236,-0.023763949051499367,0.17489439249038696,-2.065707957426795,-1.0248208256581521,-0.09676815988020815,-0.03430744969615556,0.3363819405272868,0.012586334971812352,-0.009336383,-1.8817521,1.6583625,-1.5579126,-1.5376319,0.023618892,-0.009336383,-1.8817521,1.6583625,-1.5579126,-1.5376319,0.023618892,-0.009267155081033707,-1.913284420967102,1.6475228071212769,-1.5661097764968872,-1.5282195806503296,0.017407536506652832,-0.0017306906,0.7883069,0.27099383,0.20492892,-0.23530796,0.15528388,0.59113455,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26780129816934245,0.13861826971216318,0.23019250607566222,0.4202381784821991,0.0854172993929006,0.04335244806130674,0.3,-0.2,0.3,0.40222907058919916,6.106297951191664e-05,0.0001026370155159384,0.00015916101983748376,0.00044829698163084686,0.00020838002092204988,0.00012470499495975673,0.0015454259992111474,0.018261026008985937,0.019806452008197084,50.48859834089117,1
30,0.7206073250272311,-0.009322468434469044,-1.910457273522848,1.6486685911761683,-1.5652527849054714,-1.5290654341327112,0.01791059970855713,-0.2402670532464981,-0.2532084882259369,-0.8710530996322632,-0.34885260462760925,-0.14072439074516296,0.1842023730278015,-0.03757743909955025,-0.5721198916435242,-1.413886308670044,-0.9214364290237427,-0.024788200855255127,0.1745050996541977,-1.8962114114214421,-1.0721853476241978,0.10528253388566589,-0.034611098598763636,0.32182502159662785,0.015957568912478202,-0.009343492,-1.8789124,1.659152,-1.557346,-1.5384817,0.024206385,-0.009343492,-1.8789124,1.659152,-1.557346,-1.5384817,0.024206385,-0.00932246819138527,-1.9104572534561157,1.648668646812439,-1.5652527809143066,-1.529065489768982,0.01791059970855713,-0.00052559085,0.78862,0.26208332,0.1976708,-0.23540513,0.15739463,0.5879718,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2676762405235577,0.1384042560910935,0.22890989196481465,0.4202436899575582,0.08532694173123406,0.04330033253192536,0.3,-0.2,0.3,0.4021998668380858,6.645201938226819e-05,8.381198858842254e-05,0.00011706797522492707,0.00028236000798642635,0.0002136469993274659,0.00011823000386357307,0.001325352001003921,0.018450022005708888,0.01977537400671281,50.56794372943576,1
31,0.7406122640240937,-0.009311978016988576,-1.9076415501036585,1.6497529188739222,-1.5643813649988552,-1.5299108664142054,0.01846916601061821,-0.21921072900295258,-0.2594979405403137,-0.8627437949180603,-0.343679279088974,-0.14717546105384827,0.1875506341457367,-0.027532195672392845,-0.5755857229232788,-1.4151077270507812,-0.9191209077835083,-0.02535896934568882,0.17439785599708557,-1.8012820517172154,-1.1418800951209291,-0.051736556740691386,-0.0329849055569358,0.31295487715109466,0.017390317347649058,-0.009268053,-1.8760815,1.6598519,-1.5567809,-1.5392796,0.02485902,-0.009268053,-1.8760815,1.6598519,-1.5567809,-1.5392796,0.02485902,-0.0093119777739048,-1.9076415300369263,1.6497529745101929,-1.5643813610076904,-1.529910922050476,0.01846916601061821,0.0010981136,0.78900206,0.25247324,0.19000995,-0.23421635,0.15974636,0.58475375,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26754166223785375,0.13820797191320136,0.2276519087754975,0.4202186121497584,0.0853468296941035,0.04332745548063859,0.3,-0.2,0.3,0.402189169406448,2.9094022465869784e-05,4.220899427309632e-05,8.319399785250425e-05,0.0002113009977620095,9.147898526862264e-05,4.9305002903565764e-05,0.0006829390185885131,0.01923835399793461,0.019921293016523123,50.197544866720236,1
32,0.7606081190169789,-0.00934774080385381,-1.9047991238036097,1.6507962385760706,-1.563608245258667,-1.5307953993426722,0.01901698112487793,-0.23324182629585266,-0.2846560478210449,-0.8638855814933777,-0.368294894695282,-0.1576119363307953,0.1847999542951584,-0.017658323049545288,-0.5790079832077026,-1.4156410694122314,-0.9160546660423279,-0.02605517767369747,0.17422717809677124,-2.1739717813560713,-1.048634127767306,0.16449293023535094,-0.028276779638323847,0.32407682883195216,0.017142305791897926,-0.009235173,-1.8732283,1.6605159,-1.5563074,-1.5401119,0.025494747,-0.009235173,-1.8732283,1.6605159,-1.5563074,-1.5401119,0.025494747,-0.009347740560770035,-1.9047991037368774,1.6507962942123413,-1.5636082887649536,-1.5307954549789429,0.01901698112487793,0.0028141837,0.78926903,0.24298908,0.1825225,-0.23291002,0.16194412,0.5816343,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.267436587060935,0.13798982763111686,0.22641669036567283,0.42022397978816367,0.08534194642611247,0.043326875648535164,0.3,-0.2,0.3,0.4021876793546288,3.580399788916111e-05,3.9476988604292274e-05,6.567599484696984e-05,0.00014800400822423398,7.97160028014332e-05,4.865601658821106e-05,0.0005922600103076547,0.01931008300743997,0.019902343017747626,50.24534041586282,1
33,0.7806095700070728,-0.009360138569967091,-1.901902814904684,1.6518672148333948,-1.562786821541824,-1.531661335621969,0.01954401656985283,-0.24278438091278076,-0.31370317935943604,-0.8635323643684387,-0.34843945503234863,-0.1654311865568161,0.1935432255268097,-0.008785109966993332,-0.5823745131492615,-1.4151034355163574,-0.9119910001754761,-0.02700325846672058,0.17396222054958344,-1.8167167736119163,-1.1873400477855995,-0.09346818160327741,-0.027153105529170267,0.3033538012246158,0.01731506530479629,-0.009185285,-1.8703245,1.6611928,-1.5557983,-1.5409281,0.026112584,-0.009185285,-1.8703245,1.6611928,-1.5557983,-1.5409281,0.026112584,-0.009360138326883316,-1.9019027948379517,1.6518672704696655,-1.5627868175506592,-1.5316613912582397,0.01954401656985283,0.004371335,0.7894567,0.23313724,0.17471421,-0.23166917,0.1642142,0.5784234,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26731210620701373,0.1377824881729391,0.22515306048187786,0.4202091249217519,0.08534831409114059,0.04332093021568813,0.3,-0.2,0.3,0.40219155124014605,4.0713988710194826e-05,5.6720979046076536e-05,7.122100214473903e-05,0.0001807060034479946,0.00014564799494110048,0.00011672801338136196,0.0009202599758282304,0.01893346500582993,0.01985372498165816,50.36838179857174,1
34,0.8006652190233581,-0.009383980427877248,-1.8990770779051722,1.652867619191305,-1.5620181600428005,-1.5325353781329554,0.02010371722280979,-0.2515799105167389,-0.2867940366268158,-0.8651877045631409,-0.36390212178230286,-0.15162476897239685,0.20331346988677979,-0.0012602866627275944,-0.585608184337616,-1.4139869213104248,-0.9074484705924988,-0.027990756556391716,0.17363807559013367,-1.6958916226250431,-1.1282051680475322,-0.20691082360489066,-0.02648987377218654,0.2925528139471738,0.018675805776899944,-0.009128785,-1.8674978,1.6618148,-1.5553255,-1.541745,0.026750028,-0.009128785,-1.8674978,1.6618148,-1.5553255,-1.541745,0.026750028,-0.009383980184793472,-1.89907705783844,1.6528676748275757,-1.5620181560516357,-1.532535433769226,0.02010371722280979,0.0063798926,0.7894812,0.2236782,0.16731471,-0.23023717,0.16615778,0.57538915,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.26720055219127464,0.13757005948396286,0.22394194479939483,0.4202610348355277,0.08534069345291885,0.04324738675245746,0.3,-0.2,0.3,0.4022486012459496,7.182999979704618e-05,8.266998338513076e-05,0.00010867399396374822,0.00031019499874673784,0.0001905859971884638,0.00013086898252367973,0.0012836300011258572,0.018607940000947565,0.019891570002073422,50.2725526389201,1
