config_id,seed,episode_id,repeat,cube_size,term,domain,scaled_return_H,achieved_hz,overrun_count,stop_reason,protocol_hash,policy_run_id
L2_pos_cube,1,0,2,3cm,robot_target_qpos,sim,11.427826720476137,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,2,3cm,action_rate,sim,-6.6946215228061,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,gripper_box,sim,676.5074819326401,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,approach_open,sim,27.697671234607697,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,gripper_align,sim,930.8249575644732,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,grasp,sim,289.3348217457533,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,lift,sim,374.12715854123235,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,box_target,sim,2181.5502151846886,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,hold_target,sim,54.00087109208107,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,no_floor_collision,sim,92.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,robot_target_qpos,sim,6.266798043251033,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,0,3,3cm,action_rate,sim,-4.676136102997754,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,gripper_box,sim,944.9379762411118,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,approach_open,sim,29.182248778641224,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,gripper_align,sim,1344.3036610633135,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,grasp,sim,417.53130443394184,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,lift,sim,701.2662214413285,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,box_target,sim,3304.0070962905884,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,hold_target,sim,560.8920444846153,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,no_floor_collision,sim,94.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,robot_target_qpos,sim,3.5237431347370114,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,1,3cm,action_rate,sim,-16.309382099495252,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,gripper_box,sim,1330.0150154829025,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,approach_open,sim,11.412589013576508,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,gripper_align,sim,1782.694950029254,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,grasp,sim,549.1157848611474,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,lift,sim,1540.5032780689362,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,box_target,sim,4852.029367089272,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,hold_target,sim,1713.3611622154713,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,no_floor_collision,sim,99.5,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,robot_target_qpos,sim,1.4220403969287858,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,2,3cm,action_rate,sim,-3.236676088936722,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,gripper_box,sim,1172.9846534729004,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,approach_open,sim,12.838602095842361,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,gripper_align,sim,1764.7633529826999,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,grasp,sim,424.6215142160654,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,lift,sim,1433.6672292609,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,box_target,sim,5691.297559738159,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,hold_target,sim,1707.3611622154713,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,no_floor_collision,sim,98.75,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,robot_target_qpos,sim,1.4994086265563955,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,1,3,3cm,action_rate,sim,-2.8089756329926963,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,gripper_box,sim,913.4168261289597,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,approach_open,sim,11.030992686748505,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,gripper_align,sim,493.075637165457,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,grasp,sim,134.22344321385026,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,lift,sim,30.57203372940421,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,box_target,sim,934.165904968977,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,hold_target,sim,0.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,no_floor_collision,sim,67.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,robot_target_qpos,sim,1.1947974264621717,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,1,3cm,action_rate,sim,-8.137458579702052,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,gripper_box,sim,743.3736078739166,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,approach_open,sim,10.318780481815338,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,gripper_align,sim,514.5256920158863,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,grasp,sim,173.6240171827376,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,lift,sim,19.699719549971633,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,box_target,sim,0.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,hold_target,sim,0.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,no_floor_collision,sim,78.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,robot_target_qpos,sim,2.914774847030619,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,2,3cm,action_rate,sim,-6.893976082093994,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,gripper_box,sim,883.3409199714661,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,approach_open,sim,10.3345285654068,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,gripper_align,sim,645.2592892944813,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,grasp,sim,167.62139764800668,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,lift,sim,7.9093021992594,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,box_target,sim,0.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,hold_target,sim,0.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,no_floor_collision,sim,67.5,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,robot_target_qpos,sim,3.326111108064632,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,2,3,3cm,action_rate,sim,-6.7085211275087016,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,gripper_box,sim,1035.6995930671692,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,approach_open,sim,17.74989613890648,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,gripper_align,sim,1576.1266615241766,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,grasp,sim,486.9041894003749,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,lift,sim,1360.4557110089809,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,box_target,sim,5427.738771438599,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,hold_target,sim,1407.3611622154713,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,no_floor_collision,sim,98.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,robot_target_qpos,sim,1.2523600101470926,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,1,3cm,action_rate,sim,-2.5009215609025555,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,gripper_box,sim,1218.9580298662186,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,approach_open,sim,18.50290648639202,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,gripper_align,sim,1776.9767419993877,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,grasp,sim,542.6374488025904,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,lift,sim,1700.7074871007353,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,box_target,sim,6517.924162745476,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,hold_target,sim,1953.3611622154713,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,no_floor_collision,sim,100.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,robot_target_qpos,sim,1.3118781566619848,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,2,3cm,action_rate,sim,-0.4918414205222012,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,gripper_box,sim,1004.183217048645,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,approach_open,sim,18.51279503107071,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,gripper_align,sim,1451.1407841742039,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,grasp,sim,431.8205830603838,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,lift,sim,1108.4069130197167,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,box_target,sim,4438.370078206062,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,hold_target,sim,1209.3611622154713,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,no_floor_collision,sim,98.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,robot_target_qpos,sim,3.1154524683952283,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,3,3,3cm,action_rate,sim,-1.493729802356941,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,gripper_box,sim,547.0143798589706,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,approach_open,sim,26.824540466070175,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,gripper_align,sim,774.273879956454,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,grasp,sim,266.27733423002064,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,lift,sim,198.6713446676731,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,box_target,sim,1771.348003745079,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,hold_target,sim,0.0,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,no_floor_collision,sim,46.25,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,robot_target_qpos,sim,3.204376816749569,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,1,3cm,action_rate,sim,-7.378345582021925,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,gripper_box,sim,1111.8007826805115,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,approach_open,sim,27.66347061097622,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,gripper_align,sim,1650.6107844412327,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,grasp,sim,508.57294991612434,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,lift,sim,1543.3684168942273,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,box_target,sim,5360.135665237904,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,hold_target,sim,1689.3611622154713,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
L2_pos_cube,1,4,2,3cm,no_floor_collision,sim,98.5,,0.0,horizon_complete,c7ad7014f7344e1527a0f032778d39a04fe430eeea7e30a8462ea55a73a75b99,L2_pos_cube_vel_s1_20260729_112246_2201
